index,rtt_ns,server_latency_ns,addr
379,414,0,0x74c58c0
380,742,0,0x7561600
381,695,0,0x75fd340
382,452,0,0x7699080
383,438,0,0x7734dc0
384,453,0,0x77d0b00
385,422,0,0x786c840
386,527,0,0x7908580
387,520,0,0x79a42c0
388,447,0,0x7a40000
389,450,0,0x7adbd40
390,414,0,0x7b77a80
391,536,0,0x7c137c0
392,423,0,0x7caf500
393,530,0,0x7d4b240
394,808,0,0x7de6f80
395,412,0,0x7e82cc0
396,447,0,0x7f1ea00
397,447,0,0x7fba740
398,419,0,0x8056480
399,417,0,0x80f21c0
400,430,0,0x818df00
401,528,0,0x8229c40
402,415,0,0x82c5980
403,636,0,0x83616c0
404,422,0,0x83fd400
405,440,0,0x8499140
406,972,0,0x8534e80
407,407,0,0x85d0bc0
408,429,0,0x866c900
409,522,0,0x8708640
410,420,0,0x87a4380
411,679,0,0x88400c0
412,645,0,0x88dbe00
413,450,0,0x8977b40
414,431,0,0x8a13880
415,429,0,0x8aaf5c0
416,675,0,0x8b4b300
417,440,0,0x8be7040
418,468,0,0x8c82d80
419,453,0,0x8d1eac0
420,452,0,0x8dba800
421,423,0,0x8e56540
422,520,0,0x8ef2280
423,420,0,0x8f8dfc0
424,489,0,0x9029d00
425,494,0,0x90c5a40
426,553,0,0x9161780
427,406,0,0x91fd4c0
428,698,0,0x9299200
429,453,0,0x9334f40
430,452,0,0x93d0c80
431,427,0,0x946c9c0
432,422,0,0x9508700
433,428,0,0x95a4440
434,460,0,0x9640180
435,419,0,0x96dbec0
436,500,0,0x9777c00
437,487,0,0x9813940
438,498,0,0x98af680
439,458,0,0x994b3c0
440,445,0,0x99e7100
441,425,0,0x9a82e40
442,455,0,0x9b1eb80
443,459,0,0x9bba8c0
444,467,0,0x9c56600
445,447,0,0x9cf2340
446,423,0,0x9d8e080
447,531,0,0x9e29dc0
448,410,0,0x9ec5b00
449,425,0,0x9f61840
450,578,0,0x9ffd580
451,852,0,0xa0992c0
452,413,0,0xa135000
453,503,0,0xa1d0d40
454,503,0,0xa26ca80
455,869,0,0xa3087c0
456,464,0,0xa3a4500
457,423,0,0xa440240
458,536,0,0xa4dbf80
459,510,0,0xa577cc0
460,446,0,0xa613a00
461,433,0,0xa6af740
462,500,0,0xa74b480
463,506,0,0xa7e71c0
464,517,0,0xa882f00
465,443,0,0xa91ec40
466,922,0,0xa9ba980
467,436,0,0xaa566c0
468,556,0,0xaaf2400
469,441,0,0xab8e140
470,413,0,0xac29e80
471,490,0,0xacc5bc0
472,412,0,0xad61900
473,533,0,0xadfd640
474,425,0,0xae99380
475,497,0,0xaf350c0
476,896,0,0xafd0e00
477,441,0,0xb06cb40
478,1021,0,0xb108880
479,466,0,0xb1a45c0
480,407,0,0xb240300
481,492,0,0xb2dc040
482,497,0,0xb377d80
483,492,0,0xb413ac0
484,519,0,0xb4af800
485,479,0,0xb54b540
486,485,0,0xb5e7280
487,511,0,0xb682fc0
488,497,0,0xb71ed00
489,500,0,0xb7baa40
490,517,0,0xb856780
491,459,0,0xb8f24c0
492,420,0,0xb98e200
493,547,0,0xba29f40
494,424,0,0xbac5c80
495,1263,0,0xbb619c0
496,434,0,0xbbfd700
497,414,0,0xbc99440
498,522,0,0xbd35180
499,430,0,0xbdd0ec0
500,425,0,0xbe6cc00
501,530,0,0xbf08940
502,425,0,0xbfa4680
503,425,0,0xc0403c0
504,487,0,0xc0dc100
505,459,0,0xc177e40
506,426,0,0xc213b80
507,421,0,0xc2af8c0
508,510,0,0xc34b600
509,497,0,0xc3e7340
510,515,0,0xc483080
511,415,0,0xc51edc0
512,986,0,0xc5bab00
513,786,0,0xc656840
514,444,0,0xc6f2580
515,420,0,0xc78e2c0
516,429,0,0xc82a000
517,540,0,0xc8c5d40
518,413,0,0xc961a80
519,1004,0,0xc9fd7c0
520,411,0,0xca99500
521,422,0,0xcb35240
522,433,0,0xcbd0f80
523,497,0,0xcc6ccc0
524,531,0,0xcd08a00
525,422,0,0xcda4740
526,425,0,0xce40480
527,497,0,0xcedc1c0
528,503,0,0xcf77f00
529,867,0,0xd013c40
530,458,0,0xd0af980
531,433,0,0xd14b6c0
532,459,0,0xd1e7400
533,464,0,0xd283140
534,497,0,0xd31ee80
535,525,0,0xd3babc0
536,437,0,0xd456900
537,423,0,0xd4f2640
538,525,0,0xd58e380
539,416,0,0xd62a0c0
540,501,0,0xd6c5e00
541,495,0,0xd761b40
542,533,0,0xd7fd880
543,409,0,0xd8995c0
544,531,0,0xd935300
545,413,0,0xd9d1040
546,460,0,0xda6cd80
547,455,0,0xdb08ac0
548,431,0,0xdba4800
549,514,0,0xdc40540
550,414,0,0xdcdc280
551,506,0,0xdd77fc0
552,505,0,0xde13d00
553,551,0,0xdeafa40
554,416,0,0xdf4b780
