index,rtt_ns,server_latency_ns,addr
652,863,0,0x130409c0
653,2719,0,0x130dc700
654,780,0,0x13178440
655,826,0,0x13214180
656,3435,0,0x132afec0
657,725,0,0x1334bc00
658,510,0,0x133e7940
659,746,0,0x13483680
660,551,0,0x1351f3c0
661,763,0,0x135bb100
662,536,0,0x13656e40
663,574,0,0x136f2b80
664,726,0,0x1378e8c0
665,602,0,0x1382a600
666,556,0,0x138c6340
667,727,0,0x13962080
668,38474,0,0x139fddc0
669,590,0,0x13a99b00
670,98613,0,0x13b35840
671,585,0,0x13bd1580
672,606,0,0x13c6d2c0
673,781,0,0x13d09000
674,1874,0,0x13da4d40
675,1175,0,0x13e40a80
676,539,0,0x13edc7c0
677,642,0,0x13f78500
678,585,0,0x14014240
679,750,0,0x140aff80
680,590,0,0x1414bcc0
681,581,0,0x141e7a00
682,744,0,0x14283740
683,996,0,0x1431f480
684,488,0,0x143bb1c0
685,726,0,0x14456f00
686,517,0,0x144f2c40
687,740,0,0x1458e980
688,1004,0,0x1462a6c0
689,565,0,0x146c6400
690,482,0,0x14762140
691,942,0,0x147fde80
692,585,0,0x14899bc0
693,830,0,0x14935900
694,986,0,0x149d1640
695,550,0,0x14a6d380
696,734,0,0x14b090c0
697,532,0,0x14ba4e00
698,592,0,0x14c40b40
699,735,0,0x14cdc880
700,566,0,0x14d785c0
701,774,0,0x14e14300
702,22412,0,0x14eb0040
703,832,0,0x14f4bd80
704,104277,0,0x14fe7ac0
705,805,0,0x15083800
706,592,0,0x1511f540
707,554,0,0x151bb280
708,794,0,0x15256fc0
709,10653,0,0x152f2d00
710,590,0,0x1538ea40
711,616,0,0x1542a780
712,582,0,0x154c64c0
713,773,0,0x15562200
714,1611,0,0x155fdf40
715,563,0,0x15699c80
716,764,0,0x157359c0
717,531,0,0x157d1700
718,779,0,0x1586d440
719,539,0,0x15909180
720,575,0,0x159a4ec0
721,774,0,0x15a40c00
722,548,0,0x15adc940
723,742,0,0x15b78680
724,1786,0,0x15c143c0
725,69512,0,0x15d4be40
726,606,0,0x15de7b80
727,739,0,0x15e838c0
728,1027,0,0x15f1f600
729,951,0,0x15fbb340
730,606,0,0x16057080
731,609,0,0x160f2dc0
732,734,0,0x1618eb00
733,576,0,0x1622a840
734,572,0,0x162c6580
735,1156,0,0x163622c0
736,592,0,0x163fe000
737,740,0,0x16499d40
738,13264,0,0x16535a80
739,856,0,0x165d17c0
740,555,0,0x1666d500
741,141048,0,0x16709240
742,741,0,0x167a4f80
743,594,0,0x16840cc0
744,562,0,0x168dca00
745,724,0,0x16978740
746,5680,0,0x16a14480
747,631,0,0x16ab01c0
748,6527,0,0x16b4bf00
749,363,0,0x16be7c40
750,814,0,0x16c83980
751,740,0,0x16d1f6c0
752,140828,0,0x16dbb400
753,2072,0,0x16e57140
754,632,0,0x16ef2e80
755,10564,0,0x16f8ebc0
756,607,0,0x1702a900
757,576,0,0x170c6640
758,2503,0,0x17162380
759,744,0,0x171fe0c0
760,136606,0,0x17299e00
761,594,0,0x17335b40
762,77141,0,0x1746d5c0
763,18294,0,0x17509300
764,871,0,0x175a5040
765,15572,0,0x17640d80
766,1957,0,0x176dcac0
767,43078,0,0x17814540
768,38294,0,0x178b0280
769,17741,0,0x1794bfc0
770,783,0,0x179e7d00
771,569,0,0x17a83a40
772,713,0,0x17b1f780
773,532,0,0x17bbb4c0
774,601,0,0x17c57200
775,738,0,0x17cf2f40
776,528,0,0x17d8ec80
777,530,0,0x17e2a9c0
778,608,0,0x17ec6700
779,732,0,0x17f62440
780,545,0,0x17ffe180
781,596,0,0x18099ec0
782,738,0,0x18135c00
783,527,0,0x181d1940
784,871,0,0x1826d680
785,82247,0,0x183093c0
786,609,0,0x183a5100
787,41669,0,0x18440e40
788,14666,0,0x184dcb80
789,744,0,0x185788c0
790,823,0,0x18614600
791,641,0,0x186b0340
792,9855,0,0x1874c080
793,557,0,0x187e7dc0
794,636,0,0x18883b00
795,731,0,0x1891f840
796,798,0,0x189bb580
797,570,0,0x18a572c0
798,579,0,0x18af3000
799,719,0,0x18b8ed40
800,521,0,0x18c2aa80
801,819,0,0x18cc67c0
802,528,0,0x18d62500
803,777,0,0x18dfe240
804,517,0,0x18e99f80
805,591,0,0x18f35cc0
806,571,0,0x18fd1a00
807,627,0,0x1906d740
808,741,0,0x19109480
809,742,0,0x191a51c0
810,524,0,0x19240f00
811,949,0,0x192dcc40
812,1016,0,0x19378980
813,590,0,0x194146c0
814,726,0,0x194b0400
815,527,0,0x1954c140
816,829,0,0x195e7e80
817,730,0,0x19683bc0
818,526,0,0x1971f900
819,608,0,0x197bb640
820,607,0,0x19857380
821,716,0,0x198f30c0
822,579,0,0x1998ee00
823,481,0,0x19a2ab40
824,805,0,0x19ac6880
825,1001,0,0x19b625c0
826,1011,0,0x19bfe300
827,774,0,0x19c9a040
828,45516,0,0x19d35d80
829,629,0,0x19dd1ac0
830,44709,0,0x19e6d800
831,644,0,0x19f09540
832,726,0,0x19fa5280
833,555,0,0x1a040fc0
834,610,0,0x1a0dcd00
835,729,0,0x1a178a40
836,520,0,0x1a214780
837,805,0,0x1a2b04c0
838,14475,0,0x1a34c200
839,728,0,0x1a3e7f40
840,592,0,0x1a483c80
841,559,0,0x1a51f9c0
842,749,0,0x1a5bb700
843,39920,0,0x1a657440
844,572,0,0x1a6f3180
845,629,0,0x1a78eec0
846,940,0,0x1a82ac00
847,992,0,0x1a8c6940
848,938,0,0x1a962680
849,519,0,0x1a9fe3c0
850,855,0,0x1aa9a100
851,34901,0,0x1ab35e40
852,708,0,0x1abd1b80
853,54431,0,0x1ac6d8c0
