index,rtt_ns,server_latency_ns,addr
233,488,0,0x14f3c380
234,473,0,0x14fd80c0
235,493,0,0x15073e00
236,444,0,0x1510fb40
237,551,0,0x151ab880
238,538,0,0x152475c0
239,550,0,0x152e3300
240,512,0,0x1537f040
241,456,0,0x1541ad80
242,531,0,0x154b6ac0
243,526,0,0x15552800
244,547,0,0x155ee540
245,514,0,0x1568a280
246,494,0,0x15725fc0
247,465,0,0x157c1d00
248,498,0,0x1585da40
249,429,0,0x158f9780
250,560,0,0x159954c0
251,483,0,0x15a31200
252,465,0,0x15accf40
253,508,0,0x15b68c80
254,441,0,0x15c049c0
255,508,0,0x15ca0700
256,455,0,0x15d3c440
257,600,0,0x15dd8180
258,444,0,0x15e73ec0
259,510,0,0x15f0fc00
260,441,0,0x15fab940
261,548,0,0x16047680
262,502,0,0x160e33c0
263,507,0,0x1617f100
264,468,0,0x1621ae40
265,495,0,0x162b6b80
266,462,0,0x163528c0
267,905,0,0x163ee600
268,545,0,0x1648a340
269,479,0,0x16526080
270,487,0,0x165c1dc0
271,498,0,0x1665db00
272,569,0,0x166f9840
273,1186,0,0x16795580
274,469,0,0x168312c0
275,872,0,0x168cd000
276,468,0,0x16968d40
277,542,0,0x16a04a80
278,493,0,0x16aa07c0
279,488,0,0x16b3c500
280,440,0,0x16bd8240
281,654,0,0x16c73f80
282,597,0,0x16d0fcc0
283,507,0,0x16daba00
284,475,0,0x16e47740
285,485,0,0x16ee3480
286,525,0,0x16f7f1c0
287,1224,0,0x1701af00
288,523,0,0x170b6c40
289,552,0,0x17152980
290,536,0,0x171ee6c0
291,563,0,0x1728a400
292,448,0,0x17326140
293,500,0,0x173c1e80
294,428,0,0x1745dbc0
295,523,0,0x174f9900
296,520,0,0x17595640
297,541,0,0x17631380
298,529,0,0x176cd0c0
299,469,0,0x17768e00
300,514,0,0x17804b40
301,978,0,0x178a0880
302,538,0,0x1793c5c0
303,494,0,0x179d8300
304,425,0,0x17a74040
305,503,0,0x17b0fd80
306,439,0,0x17babac0
307,513,0,0x17c47800
308,897,0,0x17ce3540
309,425,0,0x17d7f280
310,558,0,0x17e1afc0
311,954,0,0x17eb6d00
312,723,0,0x17f52a40
313,524,0,0x17fee780
314,554,0,0x1808a4c0
315,551,0,0x18126200
316,512,0,0x181c1f40
317,547,0,0x1825dc80
318,498,0,0x182f99c0
319,462,0,0x18395700
320,520,0,0x18431440
321,496,0,0x184cd180
322,451,0,0x18568ec0
323,705,0,0x18604c00
324,549,0,0x186a0940
325,547,0,0x1873c680
326,547,0,0x187d83c0
327,742,0,0x18874100
328,438,0,0x1890fe40
329,535,0,0x189abb80
330,505,0,0x18a478c0
331,443,0,0x18ae3600
332,539,0,0x18b7f340
333,515,0,0x18c1b080
334,490,0,0x18cb6dc0
335,502,0,0x18d52b00
336,452,0,0x18dee840
337,509,0,0x18e8a580
338,464,0,0x18f262c0
339,563,0,0x18fc2000
340,602,0,0x1905dd40
341,532,0,0x190f9a80
342,548,0,0x191957c0
343,521,0,0x19231500
344,983,0,0x192cd240
345,663,0,0x19368f80
346,462,0,0x19404cc0
347,791,0,0x194a0a00
348,637,0,0x1953c740
349,657,0,0x195d8480
350,804,0,0x196741c0
351,529,0,0x1970ff00
352,551,0,0x197abc40
353,540,0,0x19847980
354,554,0,0x198e36c0
355,469,0,0x1997f400
356,506,0,0x19a1b140
357,448,0,0x19ab6e80
358,541,0,0x19b52bc0
359,833,0,0x19bee900
360,523,0,0x19c8a640
361,550,0,0x19d26380
362,481,0,0x19dc20c0
363,463,0,0x19e5de00
364,525,0,0x19ef9b40
365,701,0,0x19f95880
366,538,0,0x1a0315c0
367,563,0,0x1a0cd300
368,493,0,0x1a169040
369,450,0,0x1a204d80
370,427,0,0x1a2a0ac0
371,509,0,0x1a33c800
372,440,0,0x1a3d8540
373,544,0,0x1a474280
374,548,0,0x1a50ffc0
375,506,0,0x1a5abd00
376,874,0,0x1a647a40
377,560,0,0x1a6e3780
378,583,0,0x1a77f4c0
379,448,0,0x1a81b200
380,546,0,0x1a8b6f40
381,528,0,0x1a952c80
382,526,0,0x1a9ee9c0
383,474,0,0x1aa8a700
384,560,0,0x1ab26440
385,437,0,0x1abc2180
386,512,0,0x1ac5dec0
387,437,0,0x1acf9c00
388,543,0,0x1ad95940
389,488,0,0x1ae31680
390,446,0,0x1aecd3c0
391,554,0,0x1af69100
392,531,0,0x1b004e40
393,535,0,0x1b0a0b80
394,533,0,0x1b13c8c0
395,494,0,0x1b1d8600
396,422,0,0x1b274340
397,535,0,0x1b310080
398,512,0,0x1b3abdc0
399,570,0,0x1b447b00
400,497,0,0x1b4e3840
401,697,0,0x1b57f580
402,570,0,0x1b61b2c0
403,460,0,0x1b6b7000
404,514,0,0x1b752d40
405,513,0,0x1b7eea80
406,453,0,0x1b88a7c0
407,532,0,0x1b926500
408,897,0,0x1b9c2240
409,451,0,0x1ba5df80
410,719,0,0x1baf9cc0
411,558,0,0x1bb95a00
412,525,0,0x1bc31740
413,549,0,0x1bccd480
414,523,0,0x1bd691c0
415,430,0,0x1be04f00
416,701,0,0x1bea0c40
417,631,0,0x1bf3c980
418,660,0,0x1bfd86c0
419,551,0,0x1c074400
420,533,0,0x1c110140
421,527,0,0x1c1abe80
422,529,0,0x1c247bc0
423,545,0,0x1c2e3900
424,528,0,0x1c37f640
