index,rtt_ns,server_latency_ns,addr
602,51882,8,0x22fd8cc0
603,58968,8,0x23074a00
604,48562,8,0x23110740
605,48346,8,0x231ac480
606,48726,8,0x232481c0
607,53168,8,0x232e3f00
608,49096,8,0x2337fc40
609,48024,8,0x2341b980
610,55845,8,0x234b76c0
611,47023,8,0x23553400
612,47635,8,0x235ef140
613,47919,8,0x2368ae80
614,48506,8,0x23726bc0
615,47305,8,0x237c2900
616,52099,8,0x2385e640
617,48237,8,0x238fa380
618,48772,8,0x239960c0
619,48094,8,0x23a31e00
620,47391,8,0x23acdb40
621,47577,8,0x23b69880
622,48531,8,0x23c055c0
623,47942,8,0x23ca1300
624,47988,8,0x23d3d040
625,47504,8,0x23dd8d80
626,55298,8,0x23e74ac0
627,47539,8,0x23f10800
628,47937,8,0x23fac540
629,47777,8,0x24048280
630,56842,8,0x240e3fc0
631,48122,8,0x2417fd00
632,48385,8,0x2421ba40
633,47854,8,0x242b7780
634,48724,8,0x243534c0
635,47679,8,0x243ef200
636,48015,8,0x2448af40
637,48480,8,0x24526c80
638,48493,8,0x245c29c0
639,47980,8,0x2465e700
640,48901,8,0x246fa440
641,47740,8,0x24796180
642,55980,8,0x24831ec0
643,51680,8,0x248cdc00
644,47006,8,0x24969940
645,47820,8,0x24a05680
646,48509,8,0x24aa13c0
647,48752,8,0x24b3d100
648,46119,8,0x24bd8e40
649,53871,8,0x24c74b80
650,49721,8,0x24d108c0
651,48741,8,0x24dac600
652,47800,8,0x24e48340
653,47716,8,0x24ee4080
654,48224,8,0x24f7fdc0
655,48078,8,0x2501bb00
656,46545,8,0x250b7840
657,74602,8,0x25153580
658,64672,8,0x251ef2c0
659,50021,8,0x2528b000
660,47306,8,0x25326d40
661,49416,8,0x253c2a80
662,49594,8,0x2545e7c0
663,48705,8,0x254fa500
664,47672,8,0x25596240
665,49777,8,0x25631f80
666,49230,8,0x256cdcc0
667,51807,8,0x25769a00
668,50362,8,0x25805740
669,50632,8,0x258a1480
670,49615,8,0x2593d1c0
671,48789,8,0x259d8f00
672,51195,8,0x25a74c40
673,50101,8,0x25b10980
674,56491,8,0x25bac6c0
675,48831,8,0x25c48400
676,48343,8,0x25ce4140
677,49255,8,0x25d7fe80
678,50726,8,0x25e1bbc0
679,47528,8,0x25eb7900
680,48491,8,0x25f53640
681,56035,8,0x25fef380
682,51643,8,0x2608b0c0
683,48432,8,0x26126e00
684,49471,8,0x261c2b40
685,48731,8,0x2625e880
686,55801,8,0x262fa5c0
687,52992,8,0x26396300
688,51400,8,0x26432040
689,49118,8,0x264cdd80
690,56566,8,0x26569ac0
691,49880,8,0x26605800
692,48663,8,0x266a1540
693,55493,8,0x2673d280
694,53487,8,0x267d8fc0
695,48367,8,0x26874d00
696,47833,8,0x26910a40
697,49417,8,0x269ac780
698,50617,8,0x26a484c0
699,52336,8,0x26ae4200
700,47924,8,0x26b7ff40
701,49739,8,0x26c1bc80
702,49440,8,0x26cb79c0
703,48986,8,0x26d53700
704,48826,8,0x26def440
705,50285,8,0x26e8b180
706,61493,8,0x26f26ec0
707,50024,8,0x26fc2c00
708,48786,8,0x2705e940
709,50093,8,0x270fa680
710,49471,8,0x271963c0
711,49548,8,0x27232100
712,47409,8,0x272cde40
713,52053,8,0x27369b80
714,50197,8,0x274058c0
715,48212,8,0x274a1600
716,47675,8,0x2753d340
717,49185,8,0x275d9080
718,49371,8,0x27674dc0
719,49468,8,0x27710b00
720,51403,8,0x277ac840
